2.850000e+01	5.397672e-08	2.915893e+00
2.875000e+01	5.761194e-08	4.326740e-02
2.900000e+01	4.652936e-08	-2.588724e+00
2.925000e+01	2.127174e-08	8.066779e-01
2.950000e+01	9.994560e-09	-1.651904e+00
2.975000e+01	6.886738e-10	-2.914040e+00
3.000000e+01	2.772485e-09	9.017447e-01
3.025000e+01	1.620275e-08	-1.470981e+00
3.050000e+01	1.174698e-08	2.122537e+00
3.075000e+01	1.860618e-08	-8.570494e-01
3.100000e+01	9.712076e-09	2.872265e+00
3.125000e+01	5.419350e-09	-3.053308e-01
3.150000e+01	1.608863e-09	-2.574321e+00
3.175000e+01	1.107735e-10	-1.194309e+00
3.200000e+01	5.580739e-10	-2.019515e-02
3.225000e+01	2.828366e-09	-1.929458e+00
3.250000e+01	1.067477e-09	1.008023e+00
3.275000e+01	3.984686e-09	-1.556402e+00
3.300000e+01	4.295269e-10	1.992067e+00
3.325000e+01	1.660969e-09	-1.264437e+00
3.350000e+01	1.042759e-10	-2.654725e+00
3.375000e+01	2.665814e-10	-1.496082e+00
3.400000e+01	2.278496e-10	-9.656482e-01
3.425000e+01	3.740121e-10	-2.065516e+00
3.450000e+01	2.997855e-10	-4.777818e-01
3.475000e+01	6.749229e-10	-1.867012e+00
3.500000e+01	9.457109e-11	-7.273238e-01
3.525000e+01	4.849728e-10	-1.649909e+00
3.550000e+01	1.239440e-10	-1.419902e+00
3.575000e+01	2.243483e-10	-1.609161e+00
3.600000e+01	2.077135e-10	-1.365130e+00
3.625000e+01	1.574565e-10	-1.691388e+00
3.650000e+01	2.262975e-10	-1.229541e+00
3.675000e+01	1.966273e-10	-1.651812e+00
3.700000e+01	2.162545e-10	-1.307020e+00
3.725000e+01	2.126653e-10	-1.642811e+00
3.750000e+01	1.784548e-10	-1.436122e+00
3.775000e+01	1.796433e-10	-1.558701e+00
3.800000e+01	1.759313e-10	-1.476996e+00
3.825000e+01	1.575117e-10	-1.487787e+00
3.850000e+01	1.929763e-10	-1.457377e+00
3.875000e+01	1.568012e-10	-1.511803e+00
3.900000e+01	1.876584e-10	-1.436528e+00
3.925000e+01	1.763094e-10	-1.530922e+00
3.950000e+01	1.701885e-10	-1.509803e+00
3.975000e+01	1.601725e-10	-1.516949e+00
4.000000e+01	1.601985e-10	-1.516007e+00
4.025000e+01	1.476371e-10	-1.489891e+00
4.050000e+01	1.620304e-10	-1.475434e+00
4.075000e+01	1.576799e-10	-1.504599e+00
4.100000e+01	1.534766e-10	-1.505015e+00
4.125000e+01	1.516653e-10	-1.490812e+00
4.150000e+01	1.548488e-10	-1.510705e+00
4.175000e+01	1.458453e-10	-1.510489e+00
4.200000e+01	1.479632e-10	-1.505345e+00
4.225000e+01	1.431778e-10	-1.517792e+00
4.250000e+01	1.385335e-10	-1.501229e+00
4.275000e+01	1.439309e-10	-1.491451e+00
4.300000e+01	1.434392e-10	-1.524255e+00
4.325000e+01	1.335470e-10	-1.519361e+00
4.350000e+01	1.348497e-10	-1.502656e+00
4.375000e+01	1.341065e-10	-1.511835e+00
4.400000e+01	1.317119e-10	-1.503926e+00
4.425000e+01	1.345133e-10	-1.508340e+00
4.450000e+01	1.299621e-10	-1.526727e+00
4.475000e+01	1.253716e-10	-1.508323e+00
4.500000e+01	1.301939e-10	-1.506368e+00
4.525000e+01	1.272073e-10	-1.533509e+00
4.550000e+01	1.201037e-10	-1.522636e+00
4.575000e+01	1.216548e-10	-1.510724e+00
4.600000e+01	1.201704e-10	-1.517663e+00
4.625000e+01	1.194254e-10	-1.507622e+00
4.650000e+01	1.216793e-10	-1.518813e+00
4.675000e+01	1.163717e-10	-1.532546e+00
4.700000e+01	1.138605e-10	-1.511227e+00
4.725000e+01	1.180964e-10	-1.517479e+00
4.750000e+01	1.135394e-10	-1.538687e+00
4.775000e+01	1.095604e-10	-1.522292e+00
4.800000e+01	1.110647e-10	-1.521158e+00
4.825000e+01	1.083949e-10	-1.524460e+00
4.850000e+01	1.088563e-10	-1.514068e+00
4.875000e+01	1.098281e-10	-1.530114e+00
4.900000e+01	1.043286e-10	-1.533959e+00
4.925000e+01	1.047791e-10	-1.513367e+00
4.950000e+01	1.071776e-10	-1.530678e+00
4.975000e+01	1.019126e-10	-1.539935e+00
5.000000e+01	1.008894e-10	-1.524656e+00
5.025000e+01	1.010789e-10	-1.531495e+00
5.050000e+01	9.843589e-11	-1.527241e+00
5.075000e+01	1.001240e-10	-1.522254e+00
5.100000e+01	9.893469e-11	-1.540783e+00
5.125000e+01	9.462324e-11	-1.531281e+00
5.150000e+01	9.718209e-11	-1.520790e+00
5.175000e+01	9.673145e-11	-1.542189e+00
5.200000e+01	9.260887e-11	-1.538590e+00
5.225000e+01	9.302614e-11	-1.531268e+00
5.250000e+01	9.173774e-11	-1.537499e+00
5.275000e+01	9.068595e-11	-1.528233e+00
5.300000e+01	9.220626e-11	-1.534799e+00
5.325000e+01	8.891588e-11	-1.546542e+00
5.350000e+01	8.731123e-11	-1.528172e+00
5.375000e+01	8.991635e-11	-1.533009e+00
5.400000e+01	8.734479e-11	-1.548737e+00
5.425000e+01	8.511523e-11	-1.538814e+00
5.450000e+01	8.544269e-11	-1.538348e+00
5.475000e+01	8.395792e-11	-1.539067e+00
5.500000e+01	8.434774e-11	-1.533887e+00
5.525000e+01	8.408101e-11	-1.547323e+00
5.550000e+01	8.071980e-11	-1.544636e+00
5.575000e+01	8.168115e-11	-1.531009e+00
5.600000e+01	8.243059e-11	-1.546158e+00
5.625000e+01	7.939907e-11	-1.550435e+00
5.650000e+01	7.874582e-11	-1.541082e+00
5.675000e+01	7.854801e-11	-1.543869e+00
5.700000e+01	7.762038e-11	-1.540729e+00
5.725000e+01	7.828723e-11	-1.543478e+00
5.750000e+01	7.639136e-11	-1.554074e+00
5.775000e+01	7.464509e-11	-1.541459e+00
5.800000e+01	7.630669e-11	-1.540428e+00
5.825000e+01	7.514585e-11	-1.554969e+00
5.850000e+01	7.299104e-11	-1.549795e+00
5.875000e+01	7.310952e-11	-1.545463e+00
5.900000e+01	7.241243e-11	-1.547747e+00
5.925000e+01	7.231643e-11	-1.544417e+00
5.950000e+01	7.221893e-11	-1.554244e+00
5.975000e+01	6.977104e-11	-1.554644e+00
6.000000e+01	6.993739e-11	-1.542164e+00
6.025000e+01	7.071425e-11	-1.552067e+00
6.050000e+01	6.865716e-11	-1.558031e+00
6.075000e+01	6.788548e-11	-1.549874e+00
6.100000e+01	6.785058e-11	-1.551415e+00
6.125000e+01	6.716615e-11	-1.549736e+00
6.150000e+01	6.757910e-11	-1.552457e+00
6.175000e+01	6.608250e-11	-1.561948e+00
6.200000e+01	6.463111e-11	-1.551105e+00
6.225000e+01	6.577336e-11	-1.549101e+00
6.250000e+01	6.499695e-11	-1.560977e+00
6.275000e+01	6.344900e-11	-1.557030e+00
6.300000e+01	6.346766e-11	-1.553981e+00
6.325000e+01	6.290460e-11	-1.555353e+00
6.350000e+01	6.294231e-11	-1.553752e+00
6.375000e+01	6.251299e-11	-1.563349e+00
6.400000e+01	6.062112e-11	-1.560732e+00
6.425000e+01	6.097001e-11	-1.551042e+00
6.450000e+01	6.128573e-11	-1.560160e+00
6.475000e+01	5.982173e-11	-1.563172e+00
6.500000e+01	5.939925e-11	-1.558085e+00
6.525000e+01	5.911314e-11	-1.559585e+00
6.550000e+01	5.877325e-11	-1.557629e+00
6.575000e+01	5.882654e-11	-1.563003e+00
6.600000e+01	5.736658e-11	-1.567015e+00
6.625000e+01	5.682448e-11	-1.556992e+00
6.650000e+01	5.747426e-11	-1.559340e+00
6.675000e+01	5.664189e-11	-1.566646e+00
6.700000e+01	5.579101e-11	-1.563657e+00
6.725000e+01	5.555113e-11	-1.562832e+00
6.750000e+01	5.517914e-11	-1.561898e+00
6.775000e+01	5.522840e-11	-1.564040e+00
6.800000e+01	5.433725e-11	-1.569966e+00
6.825000e+01	5.341234e-11	-1.563527e+00
6.850000e+01	5.385083e-11	-1.560973e+00
6.875000e+01	5.356976e-11	-1.568473e+00
6.900000e+01	5.260963e-11	-1.568728e+00
6.925000e+01	5.226865e-11	-1.565990e+00
6.950000e+01	5.201184e-11	-1.565853e+00
6.975000e+01	5.188063e-11	-1.566659e+00
7.000000e+01	5.139458e-11	-1.571146e+00
7.025000e+01	5.053992e-11	-1.568980e+00
7.050000e+01	5.056331e-11	-1.565062e+00
7.075000e+01	5.053211e-11	-1.569746e+00
7.100000e+01	4.977525e-11	-1.572279e+00
7.125000e+01	4.931071e-11	-1.569717e+00
7.150000e+01	4.909741e-11	-1.569433e+00
7.175000e+01	4.886436e-11	-1.569673e+00
7.200000e+01	4.860857e-11	-1.572388e+00
7.225000e+01	4.793479e-11	-1.573438e+00
7.250000e+01	4.761529e-11	-1.569761e+00
7.275000e+01	4.766846e-11	-1.571191e+00
7.300000e+01	4.717591e-11	-1.575095e+00
7.325000e+01	4.661202e-11	-1.573551e+00
7.350000e+01	4.641556e-11	-1.572477e+00
7.375000e+01	4.617984e-11	-1.572904e+00
7.400000e+01	4.598098e-11	-1.574529e+00
7.425000e+01	4.546366e-11	-1.576810e+00
7.450000e+01	4.500618e-11	-1.573911e+00
7.475000e+01	4.504828e-11	-1.573542e+00
7.500000e+01	4.470598e-11	-1.577661e+00
7.525000e+01	4.415364e-11	-1.576627e+00
7.550000e+01	4.399656e-11	-1.575609e+00
7.575000e+01	4.371258e-11	-1.576626e+00
7.600000e+01	4.350158e-11	-1.576764e+00
7.625000e+01	4.316916e-11	-1.579325e+00
7.650000e+01	4.266805e-11	-1.577911e+00
7.675000e+01	4.262533e-11	-1.576434e+00
7.700000e+01	4.239283e-11	-1.579806e+00
7.725000e+01	4.193048e-11	-1.579476e+00
7.750000e+01	4.175411e-11	-1.579239e+00
7.775000e+01	4.139756e-11	-1.579964e+00
7.800000e+01	4.124498e-11	-1.578623e+00
7.825000e+01	4.105899e-11	-1.582103e+00
7.850000e+01	4.048278e-11	-1.581811e+00
7.875000e+01	4.040094e-11	-1.578907e+00
7.900000e+01	4.028864e-11	-1.582099e+00
7.925000e+01	3.985214e-11	-1.582764e+00
7.950000e+01	3.963125e-11	-1.582434e+00
7.975000e+01	3.929720e-11	-1.582552e+00
8.000000e+01	3.920689e-11	-1.581034e+00
8.025000e+01	3.904885e-11	-1.585259e+00
8.050000e+01	3.844214e-11	-1.584888e+00
8.075000e+01	3.840162e-11	-1.581236e+00
8.100000e+01	3.833632e-11	-1.585069e+00
8.125000e+01	3.787025e-11	-1.585866e+00
8.150000e+01	3.767783e-11	-1.584803e+00
8.175000e+01	3.741022e-11	-1.585285e+00
8.200000e+01	3.729472e-11	-1.584140e+00
8.225000e+01	3.713622e-11	-1.587911e+00
8.250000e+01	3.659113e-11	-1.587442e+00
8.275000e+01	3.656352e-11	-1.584079e+00
8.300000e+01	3.648623e-11	-1.587996e+00
8.325000e+01	3.603911e-11	-1.588467e+00
8.350000e+01	3.589048e-11	-1.587240e+00
8.375000e+01	3.565069e-11	-1.588256e+00
8.400000e+01	3.549823e-11	-1.587108e+00
8.425000e+01	3.536852e-11	-1.590186e+00
8.450000e+01	3.489143e-11	-1.590160e+00
8.475000e+01	3.483139e-11	-1.587018e+00
8.500000e+01	3.477007e-11	-1.590455e+00
8.525000e+01	3.436355e-11	-1.591257e+00
8.550000e+01	3.420174e-11	-1.589881e+00
8.575000e+01	3.400681e-11	-1.590739e+00
8.600000e+01	3.385336e-11	-1.590048e+00
8.625000e+01	3.371801e-11	-1.592685e+00
8.650000e+01	3.329510e-11	-1.592726e+00
8.675000e+01	3.322581e-11	-1.589697e+00
8.700000e+01	3.318878e-11	-1.592997e+00
8.725000e+01	3.278753e-11	-1.594271e+00
8.750000e+01	3.261276e-11	-1.592100e+00
8.775000e+01	3.250610e-11	-1.593007e+00
8.800000e+01	3.232253e-11	-1.593453e+00
8.825000e+01	3.214909e-11	-1.595033e+00
8.850000e+01	3.181876e-11	-1.594830e+00
8.875000e+01	3.175043e-11	-1.592560e+00
8.900000e+01	3.169675e-11	-1.595781e+00
8.925000e+01	3.130114e-11	-1.596908e+00
8.950000e+01	3.115640e-11	-1.594048e+00
8.975000e+01	3.111358e-11	-1.595709e+00
9.000000e+01	3.086176e-11	-1.596835e+00
9.025000e+01	3.069081e-11	-1.596837e+00
9.050000e+01	3.046627e-11	-1.597042e+00
9.075000e+01	3.036130e-11	-1.595751e+00
9.100000e+01	3.028199e-11	-1.598326e+00
9.125000e+01	2.992685e-11	-1.599137e+00
9.150000e+01	2.981750e-11	-1.596274e+00
9.175000e+01	2.978438e-11	-1.598680e+00
9.200000e+01	2.948605e-11	-1.599619e+00
9.225000e+01	2.936167e-11	-1.598583e+00
9.250000e+01	2.919311e-11	-1.599695e+00
9.275000e+01	2.904142e-11	-1.598717e+00
9.300000e+01	2.896742e-11	-1.600575e+00
9.325000e+01	2.865440e-11	-1.601397e+00
9.350000e+01	2.856130e-11	-1.598744e+00
9.375000e+01	2.851930e-11	-1.601483e+00
9.400000e+01	2.821491e-11	-1.602003e+00
9.425000e+01	2.813049e-11	-1.600716e+00
9.450000e+01	2.797351e-11	-1.602342e+00
9.475000e+01	2.781355e-11	-1.601256e+00
9.500000e+01	2.774847e-11	-1.603007e+00
9.525000e+01	2.745213e-11	-1.603680e+00
9.550000e+01	2.738375e-11	-1.601111e+00
9.575000e+01	2.733211e-11	-1.604197e+00
9.600000e+01	2.703139e-11	-1.604344e+00
9.625000e+01	2.696933e-11	-1.602982e+00
9.650000e+01	2.682540e-11	-1.604693e+00
9.675000e+01	2.667830e-11	-1.603863e+00
9.700000e+01	2.658953e-11	-1.605627e+00
9.725000e+01	2.632138e-11	-1.605540e+00
9.750000e+01	2.629666e-11	-1.603566e+00
9.775000e+01	2.620660e-11	-1.607104e+00
9.800000e+01	2.591386e-11	-1.606451e+00
9.825000e+01	2.588612e-11	-1.605089e+00
9.850000e+01	2.575716e-11	-1.607139e+00
9.875000e+01	2.560014e-11	-1.606709e+00
9.900000e+01	2.548727e-11	-1.607815e+00
9.925000e+01	2.528701e-11	-1.607206e+00
9.950000e+01	2.527314e-11	-1.606600e+00
9.975000e+01	2.512049e-11	-1.609781e+00
1.000000e+02	2.487776e-11	-1.608057e+00
1.002500e+02	2.488702e-11	-1.607451e+00
1.005000e+02	2.473835e-11	-1.609942e+00
1.007500e+02	2.456494e-11	-1.609182e+00
1.010000e+02	2.447418e-11	-1.609527e+00
1.012500e+02	2.433105e-11	-1.609470e+00
1.015000e+02	2.427394e-11	-1.609789e+00
1.017500e+02	2.409932e-11	-1.611693e+00
1.020000e+02	2.393403e-11	-1.609769e+00
1.022500e+02	2.393682e-11	-1.610347e+00
1.025000e+02	2.375374e-11	-1.612513e+00
1.027500e+02	2.360185e-11	-1.611066e+00
1.030000e+02	2.354751e-11	-1.611555e+00
1.032500e+02	2.340627e-11	-1.612226e+00
1.035000e+02	2.331558e-11	-1.612322e+00
1.037500e+02	2.316755e-11	-1.613394e+00
1.040000e+02	2.304586e-11	-1.612012e+00
1.042500e+02	2.301984e-11	-1.613199e+00
1.045000e+02	2.282584e-11	-1.614645e+00
1.047500e+02	2.271396e-11	-1.612906e+00
1.050000e+02	2.267089e-11	-1.614044e+00
1.052500e+02	2.251226e-11	-1.614759e+00
1.055000e+02	2.242616e-11	-1.614468e+00
1.057500e+02	2.229690e-11	-1.615382e+00
1.060000e+02	2.219841e-11	-1.614290e+00
1.062500e+02	2.215156e-11	-1.615964e+00
1.065000e+02	2.195015e-11	-1.616570e+00
1.067500e+02	2.188840e-11	-1.614762e+00
1.070000e+02	2.183583e-11	-1.616804e+00
1.072500e+02	2.166012e-11	-1.617024e+00
1.075000e+02	2.159390e-11	-1.616518e+00
1.077500e+02	2.147776e-11	-1.617348e+00
1.080000e+02	2.140208e-11	-1.616787e+00
1.082500e+02	2.131090e-11	-1.618731e+00
1.085000e+02	2.113265e-11	-1.617851e+00
1.087500e+02	2.113078e-11	-1.617101e+00
1.090000e+02	2.101862e-11	-1.619841e+00
1.092500e+02	2.085200e-11	-1.618651e+00
1.095000e+02	2.082590e-11	-1.618525e+00
1.097500e+02	2.070959e-11	-1.619675e+00
1.100000e+02	2.062584e-11	-1.619554e+00
1.102500e+02	2.050681e-11	-1.620593e+00
1.105000e+02	2.040575e-11	-1.619213e+00
1.107500e+02	2.039018e-11	-1.620514e+00
1.110000e+02	2.021386e-11	-1.621938e+00
1.112500e+02	2.012702e-11	-1.619866e+00
1.115000e+02	2.010473e-11	-1.621299e+00
1.117500e+02	1.995804e-11	-1.622156e+00
1.120000e+02	1.987724e-11	-1.621632e+00
1.122500e+02	1.978485e-11	-1.622048e+00
1.125000e+02	1.972079e-11	-1.621863e+00
1.127500e+02	1.963368e-11	-1.623483e+00
1.130000e+02	1.948776e-11	-1.622869e+00
1.132500e+02	1.946675e-11	-1.622155e+00
1.135000e+02	1.938301e-11	-1.624364e+00
1.137500e+02	1.923814e-11	-1.623845e+00
1.140000e+02	1.919542e-11	-1.623356e+00
1.142500e+02	1.911668e-11	-1.624397e+00
1.145000e+02	1.902381e-11	-1.624733e+00
1.147500e+02	1.892460e-11	-1.625025e+00
1.150000e+02	1.884743e-11	-1.624437e+00
1.152500e+02	1.880516e-11	-1.625340e+00
1.155000e+02	1.867712e-11	-1.626460e+00
1.157500e+02	1.858765e-11	-1.625088e+00
1.160000e+02	1.856423e-11	-1.625890e+00
1.162500e+02	1.844641e-11	-1.627137e+00
1.165000e+02	1.835436e-11	-1.626378e+00
1.167500e+02	1.830012e-11	-1.626661e+00
1.170000e+02	1.822247e-11	-1.627185e+00
1.172500e+02	1.814112e-11	-1.627833e+00
1.175000e+02	1.803549e-11	-1.627701e+00
1.177500e+02	1.799677e-11	-1.627178e+00
1.180000e+02	1.792721e-11	-1.629042e+00
1.182500e+02	1.779555e-11	-1.628605e+00
1.185000e+02	1.776736e-11	-1.627943e+00
1.187500e+02	1.769579e-11	-1.629548e+00
1.190000e+02	1.759183e-11	-1.629377e+00
1.192500e+02	1.753128e-11	-1.629428e+00
1.195000e+02	1.745682e-11	-1.629548e+00
1.197500e+02	1.740508e-11	-1.630177e+00
1.200000e+02	1.729471e-11	-1.630923e+00
1.202500e+02	1.723201e-11	-1.629696e+00
1.205000e+02	1.720092e-11	-1.631089e+00
1.207500e+02	1.707718e-11	-1.631707e+00
1.210000e+02	1.702216e-11	-1.630691e+00
1.212500e+02	1.697223e-11	-1.631756e+00
1.215000e+02	1.688362e-11	-1.632026e+00
1.217500e+02	1.681628e-11	-1.632264e+00
1.220000e+02	1.673919e-11	-1.632150e+00
1.222500e+02	1.669884e-11	-1.632465e+00
1.225000e+02	1.660778e-11	-1.633607e+00
1.227500e+02	1.652624e-11	-1.632680e+00
1.230000e+02	1.649978e-11	-1.633210e+00
1.232500e+02	1.640603e-11	-1.634306e+00
1.235000e+02	1.633202e-11	-1.633620e+00
1.237500e+02	1.628714e-11	-1.634093e+00
1.240000e+02	1.621294e-11	-1.634579e+00
1.242500e+02	1.614653e-11	-1.634833e+00
1.245000e+02	1.607357e-11	-1.634913e+00
1.247500e+02	1.602515e-11	-1.634912e+00
1.250000e+02	1.595981e-11	-1.635934e+00
1.252500e+02	1.587204e-11	-1.635673e+00
1.255000e+02	1.583758e-11	-1.635554e+00
1.257500e+02	1.576806e-11	-1.636742e+00
1.260000e+02	1.568811e-11	-1.636370e+00
1.262500e+02	1.564597e-11	-1.636585e+00
1.265000e+02	1.557591e-11	-1.637153e+00
1.267500e+02	1.551650e-11	-1.637217e+00
1.270000e+02	1.545045e-11	-1.637663e+00
1.272500e+02	1.539198e-11	-1.637446e+00
1.275000e+02	1.534401e-11	-1.638248e+00
1.277500e+02	1.525897e-11	-1.638423e+00
1.280000e+02	1.521861e-11	-1.638075e+00
1.282500e+02	1.516025e-11	-1.639167e+00
1.285000e+02	1.508417e-11	-1.638936e+00
1.287500e+02	1.504375e-11	-1.639156e+00
1.290000e+02	1.497456e-11	-1.639691e+00
1.292500e+02	1.492238e-11	-1.639620e+00
1.295000e+02	1.486184e-11	-1.640271e+00
1.297500e+02	1.480043e-11	-1.640020e+00
1.300000e+02	1.475846e-11	-1.640634e+00
1.302500e+02	1.468181e-11	-1.640975e+00
1.305000e+02	1.463806e-11	-1.640668e+00
1.307500e+02	1.458449e-11	-1.641586e+00
1.310000e+02	1.451535e-11	-1.641439e+00
1.312500e+02	1.447533e-11	-1.641707e+00
1.315000e+02	1.440909e-11	-1.642188e+00
1.317500e+02	1.436060e-11	-1.642084e+00
1.320000e+02	1.430550e-11	-1.642756e+00
1.322500e+02	1.424485e-11	-1.642598e+00
1.325000e+02	1.420458e-11	-1.643044e+00
1.327500e+02	1.413633e-11	-1.643460e+00
1.330000e+02	1.409135e-11	-1.643228e+00
1.332500e+02	1.404097e-11	-1.644015e+00
1.335000e+02	1.397770e-11	-1.643920e+00
1.337500e+02	1.393857e-11	-1.644210e+00
1.340000e+02	1.387594e-11	-1.644669e+00
1.342500e+02	1.382986e-11	-1.644545e+00
1.345000e+02	1.377932e-11	-1.645218e+00
1.347500e+02	1.372058e-11	-1.645113e+00
1.350000e+02	1.368219e-11	-1.645487e+00
1.352500e+02	1.361926e-11	-1.645909e+00
1.355000e+02	1.357597e-11	-1.645736e+00
1.357500e+02	1.352732e-11	-1.646461e+00
1.360000e+02	1.346915e-11	-1.646362e+00
1.362500e+02	1.343155e-11	-1.646702e+00
1.365000e+02	1.337154e-11	-1.647112e+00
1.367500e+02	1.332915e-11	-1.646998e+00
1.370000e+02	1.328046e-11	-1.647679e+00
1.372500e+02	1.322561e-11	-1.647554e+00
1.375000e+02	1.318857e-11	-1.647964e+00
1.377500e+02	1.312919e-11	-1.648315e+00
1.380000e+02	1.308937e-11	-1.648216e+00
1.382500e+02	1.304098e-11	-1.648906e+00
1.385000e+02	1.298826e-11	-1.648764e+00
1.387500e+02	1.295169e-11	-1.649200e+00
1.390000e+02	1.289400e-11	-1.649501e+00
1.392500e+02	1.285617e-11	-1.649458e+00
1.395000e+02	1.280717e-11	-1.650121e+00
1.397500e+02	1.275787e-11	-1.649947e+00
1.400000e+02	1.272123e-11	-1.650460e+00
1.402500e+02	1.266470e-11	-1.650671e+00
